"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","Replicate"
"NJ2020",6,1,"T0_T6","c_V3","VPC",-29278.2375333334,-175669.4252,19798.9519226635,0.686203809419018,"LM_SR","3"
"NJ2020",6,1,"T0_T9","c_V3","VPC",-15557.74854,-140019.73686,11880.6694053512,0.461611976263106,"LM_SR","3"
"NJ2020",6,1,"T0_T12","c_V3","VPC",-14155.9575733333,-169871.49088,6906.8884319322,0.583369337036749,"LM_SR","3"
"NJ2020",6,1,"T0_T24","c_V3","VPC",830.303409166658,19927.2818199998,5259.31325373308,0.00619238419638909,"LM_SR","3"
"NJ2020",2,1,"T0_T3","c_V3","VPC",0,0,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T6","c_V3","VPC",0,0,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T17.5","c_V3","VPC",6615.35632173913,76076.5977,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T20.5","c_V3","VPC",6615.35632173913,76076.5977,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T24","c_V3","VPC",18287.4678465838,180935.1255,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T3","c_V3","VPC",26896.0800333334,80688.2401000001,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T6","c_V3","VPC",26896.0800333334,80688.2401000001,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T17.5","c_V3","VPC",26896.0800333334,80688.2401000001,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T20.5","c_V3","VPC",26896.0800333334,80688.2401000001,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T24","c_V3","VPC",18368.2100880952,115129.4306,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T3","c_V3","VPC",9198.67133333332,27596.014,NA,NA,"VPCL_SR","3"
"NJ2020",2,1,"T0_T6","c_V3","VPC",6083.31798333333,36499.9079,NA,NA,"VPCL_SR","3"
"NJ2020",2,1,"T0_T17.5","c_V3","VPC",6083.31798333333,36499.9079,NA,NA,"VPCL_SR","3"
"NJ2020",2,1,"T0_T20.5","c_V3","VPC",3725.447175,40602.637,NA,NA,"VPCL_SR","3"
"NJ2020",2,1,"T0_T24","c_V3","VPC",10895.0139378205,138593.5222,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T3","c_V3","VPC",0,0,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T6","c_V3","VPC",0,0,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T9","c_V3","VPC",0,0,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T12","c_V3","VPC",59775.9081,179327.7243,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T24","c_V3","VPC",13960.5358866667,209408.0383,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T3","c_V3","VPC",0,0,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T6","c_V3","VPC",0,0,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T9","c_V3","VPC",0,0,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T12","c_V3","VPC",0,0,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T24","c_V3","VPC",7185.35543333333,86224.2652,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T3","c_V3","VPC",5014.55313333333,15043.6594,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T6","c_V3","VPC",5014.55313333333,15043.6594,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T9","c_V3","VPC",16451.1045666667,98706.6274,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T12","c_V3","VPC",16451.1045666667,98706.6274,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T24","c_V3","VPC",16005.9593472222,280094.6543,NA,NA,"VPCL_SR","3"
