"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type","VP_Slope"
"NJ2020","3","1","T0_T6","c_Viruses","VPC","3",NA,128075.739885907,0.00187005486675329,"LM_SR",5543.71002133268
"NJ2020","3","1","T0_T9","c_Viruses","VPC","3",NA,297176.948293941,0.585534728649006,"LM_SR",-499530.916844347
"NJ2020","3","1","T0_T12","c_Viruses","VPC","3",NA,175746.573751716,0.775315906012831,"LM_SR",-565458.422174839
"NJ2020","3","1","T0_T24","c_Viruses","VPC","3",NA,105546.360659644,0.686137280211959,"LM_SR",-312110.874200426
"NJ2020","4","1","T0_T3","c_Viruses","VPC","1",NA,NA,1,"LM_SR",-498507.462686563
"NJ2020","4","1","T0_T6","c_Viruses","VPC","1",NA,699529.403980819,0.509614851188678,"LM_SR",713113.00639658
"NJ2020","4","1","T0_T9","c_Viruses","VPC","1",NA,365498.213954294,0.80205435357973,"LM_SR",1040469.08315564
"NJ2020","4","1","T0_T12","c_Viruses","VPC","1",NA,364621.670528687,0.409055343903593,"LM_SR",525437.100213213
"NJ2020","4","1","T0_T24","c_Viruses","VPC","1",NA,223716.059390273,0.00277641205819888,"LM_SR",-23608.7420042676
"NJ2020","4","1","T0_T3","c_Viruses","VPC","2",NA,NA,1,"LM_SR",-212793.176972263
"NJ2020","4","1","T0_T6","c_Viruses","VPC","2",NA,411469.781400063,0.596118642789069,"LM_SR",499893.390191899
"NJ2020","4","1","T0_T9","c_Viruses","VPC","2",NA,205553.222846512,0.579469354627726,"LM_SR",341236.673773987
"NJ2020","4","1","T0_T12","c_Viruses","VPC","2",NA,118773.778120891,0.723647945863969,"LM_SR",332899.786780387
"NJ2020","4","1","T0_T24","c_Viruses","VPC","2",NA,115554.614816034,0.0120836228043627,"LM_SR",-25559.701492536
"NJ2020","4","1","T0_T3","c_Viruses","VPC","3",NA,NA,1,"LM_SR",106183.368869934
"NJ2020","4","1","T0_T6","c_Viruses","VPC","3",NA,597600.614452246,0.784811226176422,"LM_SR",1141257.9957356
"NJ2020","4","1","T0_T9","c_Viruses","VPC","3",NA,343804.79442774,0.713158088821349,"LM_SR",766652.452025577
"NJ2020","4","1","T0_T12","c_Viruses","VPC","3",NA,230528.848176124,0.665819502694495,"LM_SR",563603.411513856
"NJ2020","4","1","T0_T24","c_Viruses","VPC","3",NA,159637.454306293,0.146076663606334,"LM_SR",132052.238805968
"NJ2020","5","1","T0_T3","c_Viruses","VPC","1",NA,NA,1,"LM_SR",1205970.14925374
"NJ2020","5","1","T0_T6","c_Viruses","VPC","1",NA,919513.397806382,0.150264700868544,"LM_SR",-386673.77398722
"NJ2020","5","1","T0_T9","c_Viruses","VPC","1",NA,411620.664023606,0.340381825691093,"LM_SR",-418166.311300647
"NJ2020","5","1","T0_T12","c_Viruses","VPC","1",NA,238845.02517224,0.45346238745002,"LM_SR",-376823.02771855
"NJ2020","5","1","T0_T24","c_Viruses","VPC","1",NA,109413.528121585,0.572298460070169,"LM_SR",-253128.997867805
"NJ2020","5","1","T0_T3","c_Viruses","VPC","2",NA,NA,1,"LM_SR",135607.675906169
"NJ2020","5","1","T0_T6","c_Viruses","VPC","2",NA,337608.339712688,0.638977294223653,"LM_SR",-449147.121535186
"NJ2020","5","1","T0_T9","c_Viruses","VPC","2",NA,189264.716302812,0.468844561213867,"LM_SR",-251471.215351814
"NJ2020","5","1","T0_T12","c_Viruses","VPC","2",NA,111035.175772311,0.560839849845984,"LM_SR",-217334.754797443
"NJ2020","5","1","T0_T24","c_Viruses","VPC","2",NA,48297.3809808563,0.813086429155969,"LM_SR",-201465.884861409
"NJ2020","5","1","T0_T3","c_Viruses","VPC","3",NA,NA,1,"LM_SR",-797441.364605564
"NJ2020","5","1","T0_T6","c_Viruses","VPC","3",NA,80324.3178350105,0.992698140947394,"LM_SR",-936567.164179118
"NJ2020","5","1","T0_T9","c_Viruses","VPC","3",NA,193301.806626909,0.831647687212584,"LM_SR",-607590.618336887
"NJ2020","5","1","T0_T12","c_Viruses","VPC","3",NA,129256.310095445,0.829980151548955,"LM_SR",-494648.187633263
"NJ2020","5","1","T0_T24","c_Viruses","VPC","3",NA,84297.9938388591,0.728663609836518,"LM_SR",-276284.648187635
"NJ2020","6","1","T0_T3","c_Viruses","VPC","1",NA,NA,1,"LM_SR",-254157.782515997
"NJ2020","6","1","T0_T6","c_Viruses","VPC","1",NA,253406.296189088,0.882079843887829,"LM_SR",-693070.362473352
"NJ2020","6","1","T0_T9","c_Viruses","VPC","1",NA,663194.244949995,0.791044945897332,"LM_SR",-1824861.40724947
"NJ2020","6","1","T0_T12","c_Viruses","VPC","1",NA,685909.912774339,0.332859103411531,"LM_SR",-839168.443496805
"NJ2020","6","1","T0_T24","c_Viruses","VPC","1",NA,341742.540567445,0.121009147783206,"LM_SR",-253598.081023455
"NJ2020","6","1","T0_T3","c_Viruses","VPC","2",NA,NA,1,"LM_SR",-235394.456289996
"NJ2020","6","1","T0_T6","c_Viruses","VPC","2",NA,324559.485014584,0.857923137205119,"LM_SR",-797547.974413652
"NJ2020","6","1","T0_T9","c_Viruses","VPC","2",NA,329362.528277431,0.273036156562921,"LM_SR",-285458.42217484
"NJ2020","6","1","T0_T12","c_Viruses","VPC","2",NA,192362.171338577,0.503850636819737,"LM_SR",-335756.929637529
"NJ2020","6","1","T0_T24","c_Viruses","VPC","2",NA,83467.7118920585,0.818358282587057,"LM_SR",-354333.688699363
"NJ2020","6","1","T0_T3","c_Viruses","VPC","3",NA,NA,1,"LM_SR",25586.3539445667
"NJ2020","6","1","T0_T6","c_Viruses","VPC","3",NA,549344.47254984,0.739639256685797,"LM_SR",-925906.183368886
"NJ2020","6","1","T0_T9","c_Viruses","VPC","3",NA,287029.13095078,0.730810211295236,"LM_SR",-668827.292110883
"NJ2020","6","1","T0_T12","c_Viruses","VPC","3",NA,185354.565993542,0.727838535470834,"LM_SR",-525010.660980813
"NJ2020","6","1","T0_T24","c_Viruses","VPC","3",NA,95348.5923664866,0.767731969588356,"LM_SR",-346700.426439235
"NJ2020","7","1","T0_T3","c_Viruses","VPC","1",NA,NA,1,"LM_SR",-129808.102345417
"NJ2020","7","1","T0_T6","c_Viruses","VPC","1",NA,88953.796272159,0.0692534330710476,"LM_SR",24264.3923240932
"NJ2020","7","1","T0_T9","c_Viruses","VPC","1",NA,39957.4443682423,0.228520323054348,"LM_SR",30754.7974413645
"NJ2020","7","1","T0_T12","c_Viruses","VPC","1",NA,29769.149519737,0.00126313040796058,"LM_SR",-1833.68869936014
"NJ2020","7","1","T0_T24","c_Viruses","VPC","1",NA,13213.886075564,0.168570857114902,"LM_SR",-11899.7867803839
"NJ2020","7","1","T0_T3","c_Viruses","VPC","2",NA,NA,1,"LM_SR",53731.34328358
"NJ2020","7","1","T0_T6","c_Viruses","VPC","2",NA,96044.4946741475,0.840024065455209,"LM_SR",220085.287846481
"NJ2020","7","1","T0_T9","c_Viruses","VPC","2",NA,99562.141038038,0.173500748204421,"LM_SR",64511.7270788913
"NJ2020","7","1","T0_T12","c_Viruses","VPC","2",NA,70408.1023682307,0.00234344784281844,"LM_SR",-5910.44776119428
"NJ2020","7","1","T0_T24","c_Viruses","VPC","2",NA,31106.5053160896,0.161451958544675,"LM_SR",-27298.5074626865
"NJ2020","7","1","T0_T3","c_Viruses","VPC","3",NA,NA,1,"LM_SR",46737.7398720672
"NJ2020","7","1","T0_T6","c_Viruses","VPC","3",NA,10217.499433419,0.889847061863461,"LM_SR",29040.511727078
"NJ2020","7","1","T0_T9","c_Viruses","VPC","3",NA,7749.10372991471,0.733917163577764,"LM_SR",18200.4264392319
"NJ2020","7","1","T0_T12","c_Viruses","VPC","3",NA,4494.41056370222,0.855514945372234,"LM_SR",18942.4307036242
"NJ2020","7","1","T0_T24","c_Viruses","VPC","3",NA,11524.7802355607,0.864787959634544,"LM_SR",58292.1108742002
"NJ2020","1","1","T0_T3","c_V1","VPC","1",NA,NA,1,"LM_SR",161877.41044365
"NJ2020","1","1","T0_T6","c_V1","VPC","1",NA,63286.2466043331,0.405456307610021,"LM_SR",52262.4159046117
"NJ2020","1","1","T0_T17","c_V1","VPC","1",NA,16632.5996334254,0.4536934995333,"LM_SR",21435.7274170486
"NJ2020","1","1","T0_T20","c_V1","VPC","1",NA,11525.3394675969,0.707642938409627,"LM_SR",31057.3679814603
"NJ2020","1","1","T0_T24","c_V1","VPC","1",NA,7936.74202455454,0.800426455470511,"LM_SR",31789.3385678208
"NJ2020","1","1","T0_T3","c_V1","VPC","2",NA,NA,1,"LM_SR",-131009.233168776
"NJ2020","1","1","T0_T6","c_V1","VPC","2",NA,169886.417000999,0.480064475980729,"LM_SR",163242.672592786
"NJ2020","1","1","T0_T17","c_V1","VPC","2",NA,45976.8389911014,0.532265960322039,"LM_SR",69361.5780049237
"NJ2020","1","1","T0_T20","c_V1","VPC","2",NA,29137.9210541704,0.524543373557259,"LM_SR",53009.5893531152
"NJ2020","1","1","T0_T24","c_V1","VPC","2",NA,22447.97185572,0.410609462244738,"LM_SR",37473.1327693401
"NJ2020","1","1","T0_T3","c_V1","VPC","3",NA,NA,1,"LM_SR",-53177.5566651496
"NJ2020","1","1","T0_T6","c_V1","VPC","3",NA,4744.90556774972,0.988984388534914,"LM_SR",-44959.1391446924
"NJ2020","1","1","T0_T17","c_V1","VPC","3",NA,18457.2667771165,0.560883226764575,"LM_SR",29500.4472562772
"NJ2020","1","1","T0_T20","c_V1","VPC","3",NA,17212.9749336692,0.745918496178867,"LM_SR",51082.9213864886
"NJ2020","1","1","T0_T24","c_V1","VPC","3",NA,14281.2763626011,0.648839320848813,"LM_SR",38825.106837637
"NJ2020","2","1","T0_T3","c_V1","VPC","1",NA,NA,1,"LM_SR",-617230.233229031
"NJ2020","2","1","T0_T6","c_V1","VPC","1",NA,1966544.44367989,0.667911984172408,"LM_SR",2788924.6585668
"NJ2020","2","1","T0_T17.5","c_V1","VPC","1",NA,842371.76047333,0.028667354529378,"LM_SR",-204657.946956703
"NJ2020","2","1","T0_T20.5","c_V1","VPC","1",NA,595053.049162086,0.0845821262696655,"LM_SR",313289.556265862
"NJ2020","2","1","T0_T24","c_V1","VPC","1",NA,594934.592207495,0.38350768180796,"LM_SR",938474.369525577
"NJ2020","2","1","T0_T3","c_V1","VPC","2",NA,NA,1,"LM_SR",8163.86802660175
"NJ2020","2","1","T0_T6","c_V1","VPC","2",NA,15006.7578062675,0.838199888398456,"LM_SR",34156.3350039317
"NJ2020","2","1","T0_T17.5","c_V1","VPC","2",NA,185803.643912453,0.905156923785578,"LM_SR",811761.309222241
"NJ2020","2","1","T0_T20.5","c_V1","VPC","2",NA,138449.14964458,0.888525517590562,"LM_SR",677014.764768439
"NJ2020","2","1","T0_T24","c_V1","VPC","2",NA,307638.929639738,0.763585520510649,"LM_SR",1105765.64723926
"NJ2020","2","1","T0_T3","c_V1","VPC","3",NA,NA,1,"LM_SR",-220583.843697267
"NJ2020","2","1","T0_T6","c_V1","VPC","3",NA,363670.294802098,0.55884060105986,"LM_SR",409311.584103515
"NJ2020","2","1","T0_T17.5","c_V1","VPC","3",NA,162204.754889258,0.369825532835596,"LM_SR",-175730.288997405
"NJ2020","2","1","T0_T20.5","c_V1","VPC","3",NA,144741.696291609,1.72975367898374e-05,"LM_SR",-1042.67791059931
"NJ2020","2","1","T0_T24","c_V1","VPC","3",NA,344045.078412662,0.328935779737108,"LM_SR",481746.82541373
"NJ2020","3","1","T0_T3","c_V1","VPC","1",NA,NA,1,"LM_SR",176717.557868533
"NJ2020","3","1","T0_T6","c_V1","VPC","1",NA,76761.198967252,0.94211275099418,"LM_SR",309671.854529716
"NJ2020","3","1","T0_T9","c_V1","VPC","1",NA,170573.972945841,0.00701406674742832,"LM_SR",20274.0802821399
"NJ2020","3","1","T0_T12","c_V1","VPC","1",NA,207272.77244121,0.40407403201533,"LM_SR",-295622.30516706
"NJ2020","3","1","T0_T24","c_V1","VPC","1",NA,89777.2052456345,0.720403405135825,"LM_SR",-288215.953784412
"NJ2020","3","1","T0_T3","c_V1","VPC","2",NA,NA,1,"LM_SR",429980.5374714
"NJ2020","3","1","T0_T6","c_V1","VPC","2",NA,125532.231554464,0.741398763287678,"LM_SR",212552.334431567
"NJ2020","3","1","T0_T9","c_V1","VPC","2",NA,257614.536736408,0.272415271364445,"LM_SR",-222925.269950469
"NJ2020","3","1","T0_T12","c_V1","VPC","2",NA,161667.237056955,0.585307994516903,"LM_SR",-332668.775794664
"NJ2020","3","1","T0_T24","c_V1","VPC","2",NA,71535.5191248127,0.794906764067711,"LM_SR",-281665.824921108
"NJ2020","3","1","T0_T3","c_V1","VPC","3",NA,NA,1,"LM_SR",-194339.500174034
"NJ2020","3","1","T0_T6","c_V1","VPC","3",NA,136308.115814329,0.0857796969264429,"LM_SR",41753.0819003657
"NJ2020","3","1","T0_T9","c_V1","VPC","3",NA,281770.275289568,0.543419355535082,"LM_SR",-434729.365465918
"NJ2020","3","1","T0_T12","c_V1","VPC","3",NA,167470.012334464,0.750891283212383,"LM_SR",-503606.98924286
"NJ2020","3","1","T0_T24","c_V1","VPC","3",NA,95597.2342910489,0.693837296391646,"LM_SR",-287824.661123214
"NJ2020","4","1","T0_T3","c_V1","VPC","1",NA,NA,1,"LM_SR",-455266.858876831
"NJ2020","4","1","T0_T6","c_V1","VPC","1",NA,657391.68088334,0.519367740793757,"LM_SR",683368.932886216
"NJ2020","4","1","T0_T9","c_V1","VPC","1",NA,323363.866598094,0.800692363630808,"LM_SR",916594.740649926
"NJ2020","4","1","T0_T12","c_V1","VPC","1",NA,309742.532637124,0.453292087853589,"LM_SR",488509.329368356
"NJ2020","4","1","T0_T24","c_V1","VPC","1",NA,204081.380441335,0.0116616258427118,"LM_SR",-44336.3668083643
"NJ2020","4","1","T0_T3","c_V1","VPC","2",NA,NA,1,"LM_SR",-263112.0191581
"NJ2020","4","1","T0_T6","c_V1","VPC","2",NA,465221.956692953,0.576395995509732,"LM_SR",542676.046630698
"NJ2020","4","1","T0_T9","c_V1","VPC","2",NA,233904.695528489,0.538801843145825,"LM_SR",357540.046951291
"NJ2020","4","1","T0_T12","c_V1","VPC","2",NA,136075.78156486,0.660281581523603,"LM_SR",328584.07355741
"NJ2020","4","1","T0_T24","c_V1","VPC","2",NA,118628.200496373,0.0138141279506923,"LM_SR",-28080.2058384905
"NJ2020","4","1","T0_T3","c_V1","VPC","3",NA,NA,1,"LM_SR",178159.383911767
"NJ2020","4","1","T0_T6","c_V1","VPC","3",NA,542423.364069421,0.809366467677545,"LM_SR",1117664.20969243
"NJ2020","4","1","T0_T9","c_V1","VPC","3",NA,329623.193721178,0.710968682380369,"LM_SR",731114.74845388
"NJ2020","4","1","T0_T12","c_V1","VPC","3",NA,215004.827458607,0.691715732411132,"LM_SR",557823.72833868
"NJ2020","4","1","T0_T24","c_V1","VPC","3",NA,153069.279925194,0.166708607860326,"LM_SR",136929.997257815
"NJ2020","5","1","T0_T3","c_V1","VPC","1",NA,NA,1,"LM_SR",1035563.43346397
"NJ2020","5","1","T0_T6","c_V1","VPC","1",NA,760261.09719497,0.120378121584471,"LM_SR",-281247.413895786
"NJ2020","5","1","T0_T9","c_V1","VPC","1",NA,342169.890556326,0.340754682517271,"LM_SR",-347899.799187863
"NJ2020","5","1","T0_T12","c_V1","VPC","1",NA,199272.612753645,0.434657153467173,"LM_SR",-302639.567442279
"NJ2020","5","1","T0_T24","c_V1","VPC","1",NA,90434.1096545375,0.571470375739301,"LM_SR",-208866.45651829
"NJ2020","5","1","T0_T3","c_V1","VPC","2",NA,NA,1,"LM_SR",249034.169505568
"NJ2020","5","1","T0_T6","c_V1","VPC","2",NA,335304.443529709,0.494641689982781,"LM_SR",-331730.162691501
"NJ2020","5","1","T0_T9","c_V1","VPC","2",NA,175904.033185941,0.324585855795298,"LM_SR",-172452.905172477
"NJ2020","5","1","T0_T12","c_V1","VPC","2",NA,101860.544913049,0.447780271069695,"LM_SR",-158870.455508697
"NJ2020","5","1","T0_T24","c_V1","VPC","2",NA,44123.588576124,0.773487424725908,"LM_SR",-163072.71127892
"NJ2020","5","1","T0_T3","c_V1","VPC","3",NA,NA,1,"LM_SR",-688242.434561067
"NJ2020","5","1","T0_T6","c_V1","VPC","3",NA,107703.861377978,0.985067926493163,"LM_SR",-874790.994639087
"NJ2020","5","1","T0_T9","c_V1","VPC","3",NA,186236.305770628,0.820549296712725,"LM_SR",-563195.40463846
"NJ2020","5","1","T0_T12","c_V1","VPC","3",NA,124722.885274048,0.815204372801182,"LM_SR",-453726.538077416
"NJ2020","5","1","T0_T24","c_V1","VPC","3",NA,80102.5409094714,0.706896476384254,"LM_SR",-248796.162164268
"NJ2020","6","1","T0_T3","c_V1","VPC","1",NA,NA,1,"LM_SR",-148265.718320066
"NJ2020","6","1","T0_T6","c_V1","VPC","1",NA,265078.166830935,0.840010704647925,"LM_SR",-607394.571248468
"NJ2020","6","1","T0_T9","c_V1","VPC","1",NA,571759.261125953,0.791658143974408,"LM_SR",-1576190.78167232
"NJ2020","6","1","T0_T12","c_V1","VPC","1",NA,597940.777250252,0.321345414354425,"LM_SR",-712656.841046584
"NJ2020","6","1","T0_T24","c_V1","VPC","1",NA,295698.585338021,0.119511010518522,"LM_SR",-217881.941744938
"NJ2020","6","1","T0_T3","c_V1","VPC","2",NA,NA,1,"LM_SR",-206212.881766398
"NJ2020","6","1","T0_T6","c_V1","VPC","2",NA,285829.986212358,0.857543376033722,"LM_SR",-701284.940212918
"NJ2020","6","1","T0_T9","c_V1","VPC","2",NA,272511.089430307,0.352623339193993,"LM_SR",-284430.513612233
"NJ2020","6","1","T0_T12","c_V1","VPC","2",NA,157422.600245013,0.536852535626786,"LM_SR",-293559.11379029
"NJ2020","6","1","T0_T24","c_V1","VPC","2",NA,68892.1472812685,0.850097738515442,"LM_SR",-328117.999500193
"NJ2020","6","1","T0_T3","c_V1","VPC","3",NA,NA,1,"LM_SR",93857.5985930021
"NJ2020","6","1","T0_T6","c_V1","VPC","3",NA,532381.344029528,0.707633779473416,"LM_SR",-828253.938267952
"NJ2020","6","1","T0_T9","c_V1","VPC","3",NA,272857.850680247,0.705599106632787,"LM_SR",-597394.06139213
"NJ2020","6","1","T0_T12","c_V1","VPC","3",NA,176098.386322488,0.695606133801436,"LM_SR",-461083.6864447
"NJ2020","6","1","T0_T24","c_V1","VPC","3",NA,83521.3491356601,0.808324125544287,"LM_SR",-343033.504783785
"NJ2020","7","1","T0_T3","c_V1","VPC","1",NA,NA,1,"LM_SR",-129832.352524903
"NJ2020","7","1","T0_T6","c_V1","VPC","1",NA,89338.8180214543,0.0721198780156274,"LM_SR",24907.0193764046
"NJ2020","7","1","T0_T9","c_V1","VPC","1",NA,40242.4878386537,0.254416160226368,"LM_SR",33244.815191261
"NJ2020","7","1","T0_T12","c_V1","VPC","1",NA,28430.3678125246,0.00966730811394427,"LM_SR",4865.25186794483
"NJ2020","7","1","T0_T24","c_V1","VPC","1",NA,14156.8154323936,0.318346816606541,"LM_SR",-19349.2478552083
"NJ2020","7","1","T0_T3","c_V1","VPC","2",NA,NA,1,"LM_SR",66755.5699457703
"NJ2020","7","1","T0_T6","c_V1","VPC","2",NA,88749.615074108,0.860557140227694,"LM_SR",220474.412406304
"NJ2020","7","1","T0_T9","c_V1","VPC","2",NA,98608.7352856418,0.174538172713819,"LM_SR",64124.9591983711
"NJ2020","7","1","T0_T12","c_V1","VPC","2",NA,70660.1166551686,0.00465044407751979,"LM_SR",-8365.54764585203
"NJ2020","7","1","T0_T24","c_V1","VPC","2",NA,31227.3420618063,0.187429164006639,"LM_SR",-29995.2844465189
"NJ2020","7","1","T0_T3","c_V1","VPC","3",NA,NA,1,"LM_SR",47970.0678209001
"NJ2020","7","1","T0_T6","c_V1","VPC","3",NA,14186.4947196411,0.731205841481996,"LM_SR",23398.3381851728
"NJ2020","7","1","T0_T9","c_V1","VPC","3",NA,7771.76793252567,0.668945093917264,"LM_SR",15623.5616010618
"NJ2020","7","1","T0_T12","c_V1","VPC","3",NA,4752.49503837367,0.832269747635021,"LM_SR",18336.1711329084
"NJ2020","7","1","T0_T24","c_V1","VPC","3",NA,10607.3137211242,0.86792271892505,"LM_SR",54382.8392464554
"NJ2020","1","1","T0_T3","c_V2","VPC","1",NA,NA,1,"LM_SR",-30009.1342982801
"NJ2020","1","1","T0_T6","c_V2","VPC","1",NA,7068.53181086601,0.863335721725207,"LM_SR",-17766.0780669435
"NJ2020","1","1","T0_T17","c_V2","VPC","1",NA,4348.37729840781,0.0567263995122795,"LM_SR",-1508.05085515312
"NJ2020","1","1","T0_T20","c_V2","VPC","1",NA,3088.01120696671,0.050814900658589,"LM_SR",1237.54095312099
"NJ2020","1","1","T0_T24","c_V2","VPC","1",NA,2619.31051206102,0.319519853911132,"LM_SR",3589.70017929435
"NJ2020","1","1","T0_T3","c_V2","VPC","2",NA,NA,1,"LM_SR",3232.9365731368
"NJ2020","1","1","T0_T6","c_V2","VPC","2",NA,13335.3312842229,0.795859621590029,"LM_SR",26330.4078931732
"NJ2020","1","1","T0_T17","c_V2","VPC","2",NA,7407.17830950795,0.00624717092675349,"LM_SR",-830.558644022567
"NJ2020","1","1","T0_T20","c_V2","VPC","2",NA,4481.19003763202,0.0716187536665018,"LM_SR",-2155.77876247702
"NJ2020","1","1","T0_T24","c_V2","VPC","2",NA,3158.92122160856,0.207134584517346,"LM_SR",-3229.2031140996
"NJ2020","1","1","T0_T3","c_V2","VPC","3",NA,NA,1,"LM_SR",-31881.2584030766
"NJ2020","1","1","T0_T6","c_V2","VPC","3",NA,3433.2682041797,0.982776983914278,"LM_SR",-25934.6634374267
"NJ2020","1","1","T0_T17","c_V2","VPC","3",NA,6434.1959793141,0.000216442812557962,"LM_SR",-133.883751238918
"NJ2020","1","1","T0_T20","c_V2","VPC","3",NA,4177.69510266202,0.113648235511613,"LM_SR",2591.04920365172
"NJ2020","1","1","T0_T24","c_V2","VPC","3",NA,2967.75634472569,0.284090702579802,"LM_SR",3739.01964458477
"NJ2020","2","1","T0_T3","c_V2","VPC","1",NA,NA,1,"LM_SR",-98489.9004698195
"NJ2020","2","1","T0_T6","c_V2","VPC","1",NA,324.6199739193,0.999989259662654,"LM_SR",-99052.1587578002
"NJ2020","2","1","T0_T17.5","c_V2","VPC","1",NA,16264.506482659,0.644538490218071,"LM_SR",-30973.053728474
"NJ2020","2","1","T0_T20.5","c_V2","VPC","1",NA,35398.674412438,0.13515735122064,"LM_SR",24238.1190008002
"NJ2020","2","1","T0_T24","c_V2","VPC","1",NA,25287.8200670463,0.287240034198117,"LM_SR",32106.4452411199
"NJ2020","2","1","T0_T3","c_V2","VPC","2",NA,NA,1,"LM_SR",-20561.0141708199
"NJ2020","2","1","T0_T6","c_V2","VPC","2",NA,11136.2789556367,0.927560694676633,"LM_SR",-39849.6151292438
"NJ2020","2","1","T0_T17.5","c_V2","VPC","2",NA,8375.13749010299,0.226992566458418,"LM_SR",-6418.31349113182
"NJ2020","2","1","T0_T20.5","c_V2","VPC","2",NA,22036.2058661359,0.356174431977976,"LM_SR",28388.6479211403
"NJ2020","2","1","T0_T24","c_V2","VPC","2",NA,16856.6134642941,0.566030817357434,"LM_SR",38502.6762193776
"NJ2020","2","1","T0_T3","c_V2","VPC","3",NA,NA,1,"LM_SR",45073.8717435437
"NJ2020","2","1","T0_T6","c_V2","VPC","3",NA,52145.9992407747,0.429502326970902,"LM_SR",-45245.6483529269
"NJ2020","2","1","T0_T17.5","c_V2","VPC","3",NA,11897.7181321776,0.842773210443292,"LM_SR",-38955.677468496
"NJ2020","2","1","T0_T20.5","c_V2","VPC","3",NA,28242.4652029721,0.0119409088535781,"LM_SR",5377.62435631386
"NJ2020","2","1","T0_T24","c_V2","VPC","3",NA,24496.6723610648,0.229223785643068,"LM_SR",26717.9281449904
"NJ2020","3","1","T0_T3","c_V2","VPC","1",NA,NA,1,"LM_SR",-5301.70040954663
"NJ2020","3","1","T0_T6","c_V2","VPC","1",NA,1338.38859596762,0.970072198230261,"LM_SR",-7619.85745803332
"NJ2020","3","1","T0_T9","c_V2","VPC","1",NA,2178.40529389974,0.626735088394876,"LM_SR",-3991.96847776103
"NJ2020","3","1","T0_T12","c_V2","VPC","1",NA,12023.9060757097,0.584555663704756,"LM_SR",-24703.740548928
"NJ2020","3","1","T0_T24","c_V2","VPC","1",NA,6007.00672637597,0.587071252906741,"LM_SR",-14325.0439176373
"NJ2020","3","1","T0_T3","c_V2","VPC","2",NA,NA,1,"LM_SR",8499.54679177
"NJ2020","3","1","T0_T6","c_V2","VPC","2",NA,8316.69210011441,0.335190971592708,"LM_SR",-5905.38647653509
"NJ2020","3","1","T0_T9","c_V2","VPC","2",NA,13584.2896687655,0.688107412774777,"LM_SR",-28534.9767715873
"NJ2020","3","1","T0_T12","c_V2","VPC","2",NA,7844.80015654211,0.818294397635175,"LM_SR",-28834.5476034774
"NJ2020","3","1","T0_T24","c_V2","VPC","2",NA,4698.1396573322,0.778029313066078,"LM_SR",-17591.6301212852
"NJ2020","3","1","T0_T3","c_V2","VPC","3",NA,NA,1,"LM_SR",-46424.6672689168
"NJ2020","3","1","T0_T6","c_V2","VPC","3",NA,20849.3274812248,0.196563002381675,"LM_SR",-10312.5727677934
"NJ2020","3","1","T0_T9","c_V2","VPC","3",NA,20122.5554974794,0.676989192791644,"LM_SR",-41198.4116813764
"NJ2020","3","1","T0_T12","c_V2","VPC","3",NA,11714.8205861886,0.783429305417779,"LM_SR",-38591.9151149821
"NJ2020","3","1","T0_T24","c_V2","VPC","3",NA,8437.74989853538,0.449030799208376,"LM_SR",-15234.5997271217
"NJ2020","4","1","T0_T3","c_V2","VPC","1",NA,NA,1,"LM_SR",-34107.7621746866
"NJ2020","4","1","T0_T6","c_V2","VPC","1",NA,35640.3340339313,0.37527541963742,"LM_SR",27623.1071708081
"NJ2020","4","1","T0_T9","c_V2","VPC","1",NA,46822.4352945995,0.711066891691585,"LM_SR",103878.476127497
"NJ2020","4","1","T0_T12","c_V2","VPC","1",NA,48850.1911329983,0.134844049856802,"LM_SR",33403.7780133909
"NJ2020","4","1","T0_T24","c_V2","VPC","1",NA,21550.328018173,0.164581225126664,"LM_SR",19130.3057169709
"NJ2020","4","1","T0_T3","c_V2","VPC","2",NA,NA,1,"LM_SR",34059.3553996767
"NJ2020","4","1","T0_T6","c_V2","VPC","2",NA,44812.7589113587,0.485811169534131,"LM_SR",-43558.619862132
"NJ2020","4","1","T0_T9","c_V2","VPC","2",NA,24161.5506899288,0.258646301503921,"LM_SR",-20182.7438683331
"NJ2020","4","1","T0_T12","c_V2","VPC","2",NA,16589.7893241406,0.0253079422032592,"LM_SR",-4630.16216251599
"NJ2020","4","1","T0_T24","c_V2","VPC","2",NA,7648.47349409329,0.0785459887505963,"LM_SR",4466.11533899998
"NJ2020","4","1","T0_T3","c_V2","VPC","3",NA,NA,1,"LM_SR",-31710.6089410496
"NJ2020","4","1","T0_T6","c_V2","VPC","3",NA,32234.7125828302,0.358961021485768,"LM_SR",24121.5510197915
"NJ2020","4","1","T0_T9","c_V2","VPC","3",NA,14840.7769390043,0.674738084774845,"LM_SR",30228.9206075313
"NJ2020","4","1","T0_T12","c_V2","VPC","3",NA,18891.1606281336,0.0010635656327356,"LM_SR",1067.65881246244
"NJ2020","4","1","T0_T24","c_V2","VPC","3",NA,8196.40771920562,0.00193523527694179,"LM_SR",-721.840214659031
"NJ2020","5","1","T0_T3","c_V2","VPC","1",NA,NA,1,"LM_SR",134445.578285574
"NJ2020","5","1","T0_T6","c_V2","VPC","1",NA,137046.724347536,0.360633132997231,"LM_SR",-102926.311295247
