"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method"
"NJ2020",6,1,"T0_T24","c_V5","VP",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_Viruses","VPC",1016702.20277777,6100213.21666665,758844.244272464,0.642227657588831,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_Viruses","VPC",2331058.98888889,6993176.96666667,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_Viruses","VPC",2331058.98888889,6993176.96666666,1597192.27883541,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_Viruses","VPC",-318210.731972222,-7637057.56733333,123696.847470019,0.623273445747433,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_Viruses","VPC",993176.973333334,2979530.92,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V1","VPC",1077464.19277778,6464785.15666666,781740.498459845,0.655134369651439,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V1","VPC",2431478.45444445,7294435.36333334,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V1","VPC",2431478.45444445,7294435.36333334,1595933.10098635,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V1","VPC",-296344.482055556,-7112267.56933334,108539.582842867,0.650791676282066,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V1","VPC",938881.709,2816645.127,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V1","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V2","VPC",-61382.4740000004,-368294.844000002,21202.299452424,0.893407478789776,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V2","VPC",0,0,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V2","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V2","VPC",-18348.1146333334,-440354.751200001,13287.147510932,0.322821547955717,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V2","VPC",17929.7766444444,268946.649666667,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V2","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V3","VPC",620.484794444421,3722.90876666653,1693.95430194387,0.11829879969205,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V3","VPC",3554.49971111111,10663.4991333333,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V3","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V3","VPC",-3518.13541444445,-84435.2499466668,4781.85425979566,0.119193591590832,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V3","VPC",4467.30436333333,124966.999033333,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V3","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V4","VPC",1077464.19277778,6464785.15666666,781740.498459845,0.655134369651439,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V4","VPC",2431478.45444445,7294435.36333334,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V4","VPC",2431478.45444445,7294435.36333334,1595933.10098635,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V4","VPC",-296344.482055556,-7112267.56933334,108539.582842867,0.650791676282066,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V4","VPC",938881.709,2816645.127,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V4","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V5","VPC",-61382.4740000004,-368294.844000002,21202.299452424,0.893407478789776,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V5","VPC",0,0,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V5","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V5","VPC",-18348.1146333334,-440354.751200001,13287.147510932,0.322821547955717,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V5","VPC",17929.7766444444,268946.649666667,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V5","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_Viruses","Diff",1817519.545,10905117.27,721893.006565442,0.863739420819104,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_Viruses","Diff",1817519.545,10905117.27,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_Viruses","Diff",3067874.91,9203624.73,2258770.98244663,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_Viruses","Diff",-183594.527361111,-4406268.65666667,64654.2442047879,0.668422186392961,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_Viruses","Diff",452736.317777777,2716417.90666666,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_Viruses","Diff",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V1","Diff",1652516.77222222,9915100.63333334,697146.811456776,0.848915118959022,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V1","Diff",1652516.77222222,9915100.63333334,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V1","Diff",2860010.47,8580031.40999999,2256990.23605505,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V1","Diff",-175906.55125,-4221757.23,59412.2207448033,0.686673155614456,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V1","Diff",404868.579722221,2429211.47833333,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V1","Diff",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V2","Diff",142580.519777778,855483.118666668,26798.5686341355,0.965878712995443,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V2","Diff",142580.519777778,855483.118666667,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V2","Diff",142580.519777778,855483.11866667,35204.0628894132,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V2","Diff",-4808.99368888889,-115415.848533333,7331.95914550636,0.0971058086621531,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V2","Diff",51867.4145000001,311204.487000001,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V2","Diff",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V3","Diff",22422.2541611111,134533.524966667,2052.37356075192,0.991691343534231,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V3","Diff",22422.2541611111,134533.524966667,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V3","Diff",25977.0694444447,77931.2083333342,21025.2710126222,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V3","Diff",-2878.98232861111,-69095.5758866667,2906.23265996939,0.197002392413145,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V3","Diff",13105.9990490741,160429.869566667,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V3","Diff",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V4","Diff",1652516.77222222,9915100.63333334,697146.811456776,0.848915118959022,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V4","Diff",1652516.77222222,9915100.63333334,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V4","Diff",2860010.47,8580031.40999999,2256990.23605505,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V4","Diff",-175906.55125,-4221757.23,59412.2207448033,0.686673155614456,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V4","Diff",404868.579722221,2429211.47833333,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V4","Diff",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",2,1,"T0_T6","c_V5","Diff",142580.519777778,855483.118666668,26798.5686341355,0.965878712995443,"LM_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V5","Diff",142580.519777778,855483.118666667,NA,NA,"VPCL_AR_DIFF"
"NJ2020",2,1,"T0_T6","c_V5","Diff",142580.519777778,855483.11866667,35204.0628894132,NA,"VPCL_AR_DIFF_LMER_SE"
"NJ2020",6,1,"T0_T24","c_V5","Diff",-4808.99368888889,-115415.848533333,7331.95914550636,0.0971058086621531,"LM_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V5","Diff",51867.4145000001,311204.487000001,NA,NA,"VPCL_AR_DIFF"
"NJ2020",6,1,"T0_T24","c_V5","Diff",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE"
